t, temp, trot, tvib_1, tvib_2, tvib_3, tvib_4
2.2022022022022023e-07, 7364.228454867428, 7806.827496358795, 5689.642140473442, 5472.548172525735, 5367.378200735631, 5292.291362836252
2.3023023023023023e-07, 7311.784060941555, 7798.265626322555, 5706.003707197215, 5484.78811567092, 5377.177065393965, 5300.33103605994
2.4024024024024026e-07, 7262.323680525006, 7788.875025470203, 5721.653132519734, 5496.582926196871, 5386.6463285231475, 5308.118723852308
2.5025025025025023e-07, 7215.648127491178, 7778.731629180583, 5736.631777951921, 5507.957917437315, 5395.804935795387, 5315.668842812627
2.6026026026026026e-07, 7171.572928732793, 7767.9054454545985, 5750.978038877321, 5518.936601201016, 5404.670468611794, 5322.994779722734
2.702702702702703e-07, 7129.9271107600525, 7756.461051396464, 5764.727590376347, 5529.5408348177225, 5413.259256567367, 5330.108975419673
2.8028028028028027e-07, 7090.5520994818635, 7744.458042833177, 5777.913655312574, 5539.790954773849, 5421.587021367741, 5337.023001136545
2.902902902902903e-07, 7053.300721263907, 7731.951442062666, 5790.5670221300625, 5549.7058970921635, 5429.666793345891, 5343.747626851191
3.003003003003003e-07, 7018.036294746449, 7718.992068132329, 5802.71650738165, 5559.303308899213, 5437.512271907707, 5350.292885532337
3.103103103103103e-07, 6984.6318041178765, 7705.626873536369, 5814.388934051758, 5568.599648034231, 5445.135709550982, 5356.668129668877
3.2032032032032033e-07, 6952.969145600311, 7691.899250772081, 5825.609330931301, 5577.610274892611, 5452.548531824665, 5362.882083835059
3.3033033033033036e-07, 6922.938439832321, 7677.849311803225, 5836.401070943117, 5586.3495360946445, 5459.761400958452, 5368.9428925089405
3.4034034034034033e-07, 6894.437403648118, 7663.514143135237, 5846.785997397045, 5594.830840974411, 5466.78427398195, 5374.858163800636
3.5035035035035036e-07, 6867.370775468012, 7648.928038905899, 5856.784539364763, 5603.066731583347, 5473.62645587129, 5380.63500948475
3.603603603603604e-07, 6841.649789143873, 7634.1227141304735, 5866.415817233179, 5611.068946827891, 5480.29664820248, 5386.280081688824
3.7037037037037036e-07, 6817.1916916576765, 7619.127500007669, 5875.697739379768, 5618.848481294511, 5486.802993738952, 5391.7996065521575
3.803803803803804e-07, 6793.919300559967, 7603.969522987765, 5884.6470908119645, 5626.415639256996, 5493.153117336001, 5397.199415136347
3.903903903903904e-07, 6771.760597466933, 7588.67386912345, 5893.279614522916, 5633.780084309277, 5499.354163503609, 5402.484971839547
4.004004004004004e-07, 6750.64835431658, 7573.263735064211, 5901.6100862370495, 5640.95088502142, 5505.41283093369, 5407.6614005406045
4.104104104104104e-07, 6730.5197894229495, 7557.7605669138675, 5909.652383149458, 5647.936556975898, 5511.335404267996, 5412.733508676305
4.2042042042042045e-07, 6711.31625066734, 7542.184188045739, 5917.4195472005795, 5654.745101505381, 5517.127783352277, 5417.705809434487
4.3043043043043043e-07, 6692.982923431804, 7526.552916858998, 5924.923843373532, 5661.384041421292, 5522.795510199908, 5422.58254222774
4.4044044044044046e-07, 6675.468561117389, 7510.883675361277, 5932.176813452453, 5667.860453994013, 5528.343793865246, 5427.367691596268
4.504504504504505e-07, 6658.725236300468, 7495.192089374946, 5939.1893256367175, 5674.181001420258, 5533.777533406417, 5432.065004674028
4.6046046046046046e-07, 6642.708110768733, 7479.4925810865825, 5945.971620368086, 5680.351958990581, 5539.101339102432, 5436.678007339588
4.704704704704705e-07, 6627.37522284622, 7463.798454589558, 5952.5333526924205, 5686.3792411497325, 5544.319552070143, 5441.21001916145
4.804804804804805e-07, 6612.687290567187, 7448.121975007678, 5958.883631448094, 5692.268425624576, 5549.436262416967, 5445.664167237589
4.904904904904905e-07, 6598.607529392691, 7432.474441732323, 5965.031055544593, 5698.024775778061, 5554.455326048244, 5450.043399019477
5.005005005005005e-07, 6585.101483284492, 7416.866256255924, 5970.983747571251, 5703.653261333224, 5559.380380240865, 5454.3504942028285
5.105105105105105e-07, 6572.136868058703, 7401.306985040142, 5976.749384953424, 5709.158577598193, 5564.214858082462, 5458.588075759795
5.205205205205205e-07, 6559.683426038856, 7385.805417817232, 5982.335228853895, 5714.545163311414, 5568.96200186726, 5462.758620180647
5.305305305305306e-07, 6547.712791115367, 7370.36962168723, 5987.748150999376, 5719.817217215756, 5573.624875531044, 5466.864466987024
5.405405405405406e-07, 6536.198363396879, 7355.006991341391, 5992.99465859604, 5724.978713460707, 5578.20637620076, 5470.907827573415
5.505505505505506e-07, 6525.115192710251, 7339.724295713255, 5998.080917483967, 5730.033415923206, 5582.7092449288175, 5474.890793428614
5.605605605605605e-07, 6514.439870269489, 7324.527721332601, 6003.012773666534, 5734.984891529912, 5587.1360766729695, 5478.8153437844885
5.705705705705706e-07, 6504.150427892203, 7309.422912633879, 6007.795773340044, 5739.836522656787, 5591.489329581407, 5482.683352735409
5.805805805805806e-07, 6494.226244194342, 7294.415009449385, 6012.435181537426, 5744.591518675356, 5595.771333634071, 5486.496595868074
5.905905905905906e-07, 6484.6479572415365, 7279.508681898145, 6016.93599949098, 5749.252926709417, 5599.984298690274, 5490.256756438157
6.006006006006006e-07, 6475.397383178131, 7264.708162863914, 6021.3029808095935, 5753.823641660581, 5604.130321984799, 5493.965431127214
6.106106106106107e-07, 6466.457440394479, 7250.0172782399095, 6025.540646558961, 5758.306415556401, 5608.211395115742, 5497.6241354106405
6.206206206206206e-07, 6457.812078828246, 7235.439475103389, 6029.653299324933, 5762.703866270448, 5612.229410558495, 5501.234308564892
6.306306306306306e-07, 6449.446214027978, 7220.977847970144, 6033.645036335016, 5767.018485659778, 5616.186167743354, 5504.797318340069
6.406406406406407e-07, 6441.345665636544, 7206.635163267032, 6037.519761705697, 5771.252647161659, 5620.083378725815, 5508.314465321787
6.506506506506507e-07, 6433.4970999789675, 7192.413882149779, 6041.281197878873, 5775.408612888109, 5623.922673480149, 5511.78698700446
6.606606606606607e-07, 6425.8879764638095, 7178.316181783406, 6044.932896305316, 5779.488540253858, 5627.705604842993, 5515.216061596431
6.706706706706706e-07, 6418.506497529269, 7164.343975193559, 6048.478247428464, 5783.494488170565, 5631.433653131079, 5518.602811575734
6.806806806806807e-07, 6411.3415618862045, 7150.498929788738, 6051.92049001807, 5787.428422837659, 5635.10823045676, 5521.948307013934
6.906906906906907e-07, 6404.382720828637, 7136.78248464587, 6055.262719899139, 5791.292223157828, 5638.730684761993, 5525.25356868411
7.007007007007007e-07, 6397.620137399676, 7123.195866644722, 6058.50789811831, 5795.0876858031215, 5642.302303590638, 5528.519570967906
7.107107107107107e-07, 6391.044548216545, 7109.740105530271, 6061.658858586609, 5798.8165299556895, 5645.82431761686, 5531.747244575422
7.207207207207208e-07, 6384.647227772886, 7096.41604797636, 6064.718315234646, 5802.480401745393, 5649.297903946867, 5534.93747909069
7.307307307307307e-07, 6378.41995504989, 7083.224370718538, 6067.688868713462, 5806.080878404901, 5652.724189208676, 5538.091125354637
7.407407407407407e-07, 6372.354982279925, 7070.165592819116, 6070.573012672139, 5809.619472161404, 5656.104252445141, 5541.208997696448
7.507507507507508e-07, 6366.445005717687, 7057.240087122885, 6073.37313964082, 5813.097633882662, 5659.439127823624, 5544.29187602359
7.607607607607608e-07, 6360.683138284391, 7044.448090957793, 6076.091546545386, 5816.516756493851, 5662.729807173242, 5547.340507779882
7.707707707707708e-07, 6355.062883959812, 7031.789716131007, 6078.730439878904, 5819.878178180513, 5665.977242363036, 5550.355609780464
7.807807807807808e-07, 6349.578113806224, 7019.264958267227, 6081.291940552516, 5823.1831853917965, 5669.1823475308875, 5553.337869931806
7.907907907907908e-07, 6344.223043516015, 7006.873705532866, 6083.778088446961, 5826.433015657208, 5672.346001172565, 5556.287948844343
8.008008008008008e-07, 6338.99221238271, 6994.615746786633, 6086.190846684774, 5829.628860229121, 5675.469048101475, 5559.206481344828
8.108108108108108e-07, 6333.880463601728, 6982.490779194285, 6088.53210564118, 5832.771866562534, 5678.5523012859085, 5562.094077894942
8.208208208208208e-07, 6328.882925813999, 6970.498415342699, 6090.803686711208, 5835.863140642643, 5681.59654357376, 5564.951325922308
8.308308308308309e-07, 6323.994995811293, 6958.638189886034, 6093.007345848504, 5838.903749170181, 5684.602529310187, 5567.77879106961
8.408408408408409e-07, 6319.21232232774, 6946.909565754479, 6095.144776891092, 5841.894721613719, 5687.570985856917, 5570.577018367112
8.508508508508508e-07, 6314.530790847212, 6935.311939954091, 6097.217614687413, 5844.83705213754, 5690.502615017825, 5573.346533333522
8.608608608608609e-07, 6309.946509360863, 6923.844648984225, 6099.227438035981, 5847.7317014130995, 5693.398094378587, 5576.087843009838
8.708708708708709e-07, 6305.455795013637, 6912.506973897359, 6101.1757724502795, 5850.579598321536, 5696.258078564716, 5578.801436930477
8.808808808808809e-07, 6301.05516158271, 6901.298145024398, 6103.064092760237, 5853.381641554203, 5699.083200423659, 5581.487788035673
8.908908908908909e-07, 6296.741307734421, 6890.217346387073, 6104.8938255605835, 5856.138701117734, 5701.874072135622, 5584.147353528912
9.00900900900901e-07, 6292.511106010085, 6879.263719817549, 6106.6663515160535, 5858.851619749694, 5704.631286258362, 5586.780575682927
9.109109109109109e-07, 6288.361592494158, 6868.43636880409, 6108.383007532205, 5861.521214250501, 5707.355416709174, 5589.387882597455
9.209209209209209e-07, 6284.289957121271, 6857.734362080374, 6110.045088800471, 5864.1482767368925, 5710.047019688488, 5591.969688911871
9.30930930930931e-07, 6280.29353458184, 6847.156736974871, 6111.653850725382, 5866.733575821895, 5712.706634549026, 5594.5263964754895
9.40940940940941e-07, 6276.369795788019, 6836.702502535678, 6113.210510741313, 5869.277857725903, 5715.334784613686, 5597.058394978261
9.50950950950951e-07, 6272.516339864878, 6826.370642445163, 6114.716250025561, 5871.781847323175, 5717.931977945122, 5599.566062544284
9.60960960960961e-07, 6268.730886633544, 6816.160117737864, 6116.172215114439, 5874.24624912782, 5720.498708070935, 5602.049766290515
9.70970970970971e-07, 6265.01126955531, 6806.0698693342, 6117.579519428048, 5876.6717482229915, 5723.0354546658, 5604.509862852808
9.80980980980981e-07, 6261.35542910789, 6796.098820401761, 6118.939244709781, 5879.059011136847, 5725.542684194859, 5606.946698881347
9.90990990990991e-07, 6257.761406566587, 6786.245878555188, 6120.252442385516, 5881.408686668586, 5728.020850519685, 5609.360611507371
1.001001001001001e-06, 6254.227338165079, 6776.509937904915, 6121.520134847528, 5883.721406667602, 5730.470395469283, 5611.751928782943
1.011011011011011e-06, 6250.751449612131, 6766.889880964443, 6122.7433166678275, 5885.997786768709, 5732.891749378942, 5614.1209700954805
1.021021021021021e-06, 6247.332050941969, 6757.384580425142, 6123.922955744989, 5888.238427086066, 5735.285331597749, 5616.468046558545
1.031031031031031e-06, 6243.967531677505, 6747.992900807046, 6125.059994388891, 5890.443912868381, 5737.6515509682895, 5618.793461380413
1.041041041041041e-06, 6240.656356287108, 6738.713699993543, 6126.155350346696, 5892.614815117769, 5739.9908062784, 5621.097510211736
1.051051051051051e-06, 6237.397059916455, 6729.545830657379, 6127.209917774072, 5894.751691174437, 5742.303486688586, 5623.380481473626
1.0610610610610611e-06, 6234.188244378589, 6720.488141584894, 6128.224568154518, 5896.855085269308, 5744.589972134731, 5625.642656667306
1.0710710710710711e-06, 6231.028574386114, 6711.539478905018, 6129.200151170317, 5898.925529046525, 5746.850633709268, 5627.884310666499
1.0810810810810812e-06, 6227.916774010538, 6702.698687229089, 6130.1374955276915, 5900.963542057649, 5749.085834020886, 5630.105711993579
1.0910910910910912e-06, 6224.851623354755, 6693.964610707216, 6131.037409739077, 5902.969632229242, 5751.295927534717, 5632.307123080473
1.1011011011011012e-06, 6221.831955425513, 6685.336094006522, 6131.900682865073, 5904.944296305511, 5753.481260894214, 5634.488800515252
1.111111111111111e-06, 6218.856653193554, 6676.811983216281, 6132.728085218289, 5906.888020267375, 5755.642173225262, 5636.650995275242
1.121121121121121e-06, 6215.9246468298015, 6668.391126684636, 6133.52036903158, 5908.801279729535, 5757.7789964243575, 5638.793952947522
1.131131131131131e-06, 6213.034911106919, 6660.072375791297, 6134.2782690925, 5910.684540316681, 5759.892055431005, 5640.917913937498
1.1411411411411411e-06, 6210.18646295592, 6651.854585660353, 6135.002503346245, 5912.5382580202295, 5761.981668486189, 5643.023113666338
1.1511511511511512e-06, 6207.378359168463, 6643.736615817034, 6135.693773468654, 5914.362879536659, 5764.048147376766, 5645.1097827578715
1.1611611611611612e-06, 6204.609694235771, 6635.717330792081, 6136.352765411194, 5916.158842588552, 5766.09179766741, 5647.178147215641
1.1711711711711712e-06, 6201.879598315947, 6627.7956006770755, 6136.9801499195, 5917.926576229365, 5768.1129189205085, 5649.228428590631
1.1811811811811812e-06, 6199.1872353217295, 6619.970301633947, 6137.576583026945, 5919.666501132894, 5770.1118049046345, 5651.260844140286
1.1911911911911913e-06, 6196.531801121398, 6612.240316361622, 6138.142706524778, 5921.379029868305, 5772.088743792588, 5653.275606979295
1.2012012012012013e-06, 6193.912521845893, 6604.604534522598, 6138.67914841003, 5923.064567161604, 5774.044018349092, 5655.27292622263
1.2112112112112113e-06, 6191.3286522957405, 6597.061853132099, 6139.186523312667, 5924.723510144303, 5775.97790610958, 5657.253007121315
1.2212212212212213e-06, 6188.779474441522, 6589.611176912224, 6139.66543290292, 5926.356248590057, 5777.890679549615, 5659.216051191348
1.2312312312312312e-06, 6186.264296012559, 6582.251418613427, 6140.1164662800875, 5927.963165139924, 5779.782606246223, 5661.162256336143
1.2412412412412412e-06, 6183.782449167981, 6574.981499305463, 6140.540200343845, 5929.544635516969, 5781.653949031452, 5663.091816962926
1.2512512512512512e-06, 6181.333289245618, 6567.800348639841, 6140.937200148861, 5931.101028730736, 5783.504966138062, 5665.004924093374
1.2612612612612613e-06, 6178.916193583739, 6560.7069050856635, 6141.308019243945, 5932.632707272251, 5785.3359113388215, 5666.901765468904
1.2712712712712713e-06, 6176.530560411265, 6553.70011614064, 6141.653199996316, 5934.14002730003, 5787.147034078839, 5668.782525650845
1.2812812812812813e-06, 6174.175807802434, 6546.778938518937, 6141.97327390195, 5935.623338817647, 5788.938579601759, 5670.647386115831
1.2912912912912913e-06, 6171.851372691866, 6539.94233831744, 6142.26876188277, 5937.0829858433035, 5790.710789070246, 5672.496525346698
1.3013013013013014e-06, 6169.55670994648, 6533.189291161855, 6142.54017457131, 5938.519306571873, 5792.463899680745, 5674.330118919098
1.3113113113113114e-06, 6167.291291490784, 6526.518782334072, 6142.788012583601, 5939.932633529832, 5794.198144773066, 5676.148339584115
1.3213213213213214e-06, 6165.054605482434, 6519.929806882027, 6143.0127667809975, 5941.323293723463, 5795.913753935411, 5677.951357347107
1.3313313313313315e-06, 6162.846155534847, 6513.421369713309, 6143.214918521222, 5942.691608780729, 5797.610953103956, 5679.739339542938
1.3413413413413413e-06, 6160.665459984208, 6506.992485673606, 6143.394939899708, 5944.037895087125, 5799.289964659135, 5681.512450907887
1.3513513513513513e-06, 6158.51205119815, 6500.64217961108, 6143.553293981205, 5945.362463915897, 5800.951007516781, 5683.270853648326
1.3613613613613613e-06, 6156.385474923576, 6494.36948642763, 6143.690435022547, 5946.665621552861, 5802.594297215837, 5685.0147075064315
1.3713713713713714e-06, 6154.285289671326, 6488.173451118008, 6143.806808686997, 5947.947669416188, 5804.220046002718, 5686.744169823049
1.3813813813813814e-06, 6152.211066135471, 6482.053128797619, 6143.902852250315, 5949.208904171373, 5805.828462911286, 5688.459395597846
1.3913913913913914e-06, 6150.162386645182, 6476.007584719853, 6143.978994799312, 5950.449617841682, 5807.419753840111, 5690.160537546968
1.4014014014014014e-06, 6148.138844647146, 6470.035894283697, 6144.035657423259, 5951.670097914271, 5808.994121626962, 5691.847746158293
1.4114114114114115e-06, 6146.140044216851, 6464.137143032343, 6144.073253398116, 5952.87062744227, 5810.55176611926, 5693.521169744393
1.4214214214214215e-06, 6144.165599596941, 6458.310426643461, 6144.09218836451, 5954.051485143002, 5812.092884242833, 5695.180954493383
1.4314314314314315e-06, 6142.215134760978, 6452.5548509117725, 6144.092860499317, 5955.212945492519, 5813.617670067335, 5696.827244517733
1.4414414414414416e-06, 6140.288283001208, 6446.869531724495, 6144.07566068143, 5956.355278816716, 5815.12631486948, 5698.460181901142
1.4514514514514516e-06, 6138.384686538899, 6441.253595030228, 6144.0409726518765, 5957.478751379137, 5816.619007193819, 5700.079906743638
1.4614614614614614e-06, 6136.503996155794, 6435.706176801781, 6143.98917316853, 5958.583625465652, 5818.095932911036, 5701.686557204903
1.4714714714714714e-06, 6134.645870845635, 6430.226422993415, 6143.920632155875, 5959.670159466187, 5819.55727527455, 5703.28026954601
1.4814814814814815e-06, 6132.809977484353, 6424.81348949298, 6143.835712849832, 5960.738607953647, 5821.003214974834, 5704.861178169589
1.4914914914914915e-06, 6130.995990518003, 6419.466542069335, 6143.734771937929, 5961.789221760156, 5822.433930191609, 5706.4294156585465
1.5015015015015015e-06, 6129.203591667306, 6414.184756315469, 6143.618159695201, 5962.822248050761, 5823.8495966446735, 5707.985112813372
1.5115115115115115e-06, 6127.432469647829, 6408.96731758767, 6143.486220115793, 5963.837930394735, 5825.250387642682, 5709.528398688141
1.5215215215215216e-06, 6125.682319904968, 6403.813420941113, 6143.339291040573, 5964.836508834548, 5826.636474130232, 5711.0594006252695
1.5315315315315316e-06, 6123.95284436275, 6398.722271062164, 6143.177704280982, 5965.818219952693, 5828.008024733674, 5712.57824428906
1.5415415415415416e-06, 6122.24375118571, 6393.6930821977085, 6143.001785739144, 5966.783296936414, 5829.365205805061, 5714.085053698126
1.5515515515515517e-06, 6120.554754553104, 6388.7250780818, 6142.8118555246265, 5967.731969640434, 5830.70818146516, 5715.579951256761
1.5615615615615617e-06, 6118.885574444719, 6383.817491859867, 6142.60822806766, 5968.664464647819, 5832.037113644416, 5717.063057785243
1.5715715715715717e-06, 6117.235936437563, 6378.969566010738, 6142.391212229447, 5969.581005329027, 5833.352162123584, 5718.53449254922
1.5815815815815815e-06, 6115.605571512856, 6374.180552266713, 6142.161111409086, 5970.4818118992325, 5834.653484571957, 5719.994373288115
1.5915915915915916e-06, 6113.994215872759, 6369.449711531891, 6141.918223647917, 5971.367101474013, 5835.941236585673, 5721.442816242706
1.6016016016016016e-06, 6112.40161076621, 6364.776313798955, 6141.662841730751, 5972.237088123484, 5837.215571723731, 5722.879936181806
1.6116116116116116e-06, 6110.827502323342, 6360.159638064594, 6141.3952532847625, 5973.091982924892, 5838.476641544242, 5724.305846428217
1.6216216216216216e-06, 6109.271641398069, 6355.598972243744, 6141.115740875352, 5973.931994013835, 5839.724595638008, 5725.720658883827
1.6316316316316317e-06, 6107.733783418327, 6351.093613082805, 6140.824582100013, 5974.7573266340505, 5840.959581662826, 5727.124484054079
1.6416416416416417e-06, 6106.213688243468, 6346.642866071981, 6140.522049679552, 5975.568183185949, 5842.181745375852, 5728.517431071671
1.6516516516516517e-06, 6104.711120028542, 6342.2460453568865, 6140.208411547053, 5976.364763273834, 5843.391230665251, 5729.899607719627
1.6616616616616618e-06, 6103.225847094967, 6337.902473649551, 6139.8839309346795, 5977.147263751979, 5844.588179580994, 5731.271120453715
1.6716716716716718e-06, 6101.757641807259, 6333.61148213893, 6139.54886645846, 5977.915878769494, 5845.772732365259, 5732.632074424284
1.6816816816816818e-06, 6100.30628045546, 6329.372410401061, 6139.203472200891, 5978.670799814124, 5846.9450274814235, 5733.982573497495
1.6916916916916916e-06, 6098.87154314305, 6325.18460630893, 6138.847997791672, 5979.41221575497, 5848.105201642659, 5735.322720276006
1.7017017017017017e-06, 6097.453213679809, 6321.047425942182, 6138.482688486633, 5980.140312884192, 5849.2533898400325, 5736.6526161191405
1.7117117117117117e-06, 6096.051079479644, 6316.960233496752, 6138.10778524465, 5980.855274957724, 5850.389725369253, 5737.972361162511
1.7217217217217217e-06, 6094.664931462869, 6312.922401194481, 6137.723524802988, 5981.5572832350645, 5851.514339857373, 5739.282054337195
1.7317317317317317e-06, 6093.294563962772, 6308.933309192824, 6137.33013975095, 5982.246516518144, 5852.627363288787, 5740.581793388414
1.7417417417417418e-06, 6091.939774636345, 6304.992345494699, 6136.927858601754, 5982.923151189325, 5853.728924030152, 5741.87167489377
1.7517517517517518e-06, 6090.600364378683, 6301.098905858562, 6136.516905863007, 5983.587361248568, 5854.819148855329, 5743.151794281058
1.7617617617617618e-06, 6089.276137241185, 6297.252393708738, 6136.097502105564, 5984.239318349773, 5855.898162969424, 5744.4222458456525
1.7717717717717719e-06, 6087.966900353036, 6293.452220046102, 6135.669864030969, 5984.879191836365, 5856.9660900324125, 5745.683122767507
1.7817817817817819e-06, 6086.672463846032, 6289.69780335913, 6135.234204537385, 5985.507148776094, 5858.02305218203, 5746.934517127759
1.791791791791792e-06, 6085.392640782418, 6285.988569535382, 6134.790732784245, 5986.123353995139, 5859.069170056383, 5748.17651992496
1.801801801801802e-06, 6084.127247085661, 6282.32395177346, 6134.339654255601, 5986.727970111494, 5860.104562816296, 5749.409221090984
1.8118118118118118e-06, 6082.8761014739375, 6278.703390495473, 6133.881170821986, 5987.32115756767, 5861.129348166411, 5750.6327095065435
1.8218218218218218e-06, 6081.6390253962745, 6275.126333260055, 6133.415480801281, 5987.903074662763, 5862.143642376794, 5751.847073016412
1.8318318318318318e-06, 6080.415842971121, 6271.592234675964, 6132.942779018211, 5988.473877583871, 5863.147560303522, 5753.052398444326
1.8418418418418418e-06, 6079.206380927246, 6268.10055631629, 6132.463256862598, 5989.033720436893, 5864.141215408649, 5754.248771607542
1.8518518518518519e-06, 6078.010468546906, 6264.6507666333, 6131.977102346768, 5989.5827552767605, 5865.124719780742, 5755.436277331161
1.861861861861862e-06, 6076.827937611034, 6261.2423408739505, 6131.484500161488, 5990.121132137053, 5866.098184153858, 5756.6149994621
1.871871871871872e-06, 6075.658622346499, 6257.874760996085, 6130.985631731027, 5990.648999059095, 5867.06171792676, 5757.7850208828195
1.881881881881882e-06, 6074.502359375214, 6254.547515585335, 6130.480675267216, 5991.166502120486, 5868.015429181991, 5758.946423524793
1.891891891891892e-06, 6073.358987665034, 6251.260099772741, 6129.969805822297, 5991.6737854631165, 5868.959424703858, 5760.0992883816925
1.901901901901902e-06, 6072.228348482393, 6248.012015153131, 6129.4531953409605, 5992.170991320667, 5869.893809996772, 5761.243695522332
1.911911911911912e-06, 6071.110285346511, 6244.802769704218, 6128.931012711277, 5992.658260045625, 5870.818689302698, 5762.379724103362
1.921921921921922e-06, 6070.004643985199, 6241.631877706503, 6128.403423814887, 5993.135730135803, 5871.734165618993, 5763.507452381747
1.931931931931932e-06, 6068.911272292072, 6238.498859663927, 6127.870591576003, 5993.603538260402, 5872.640340715003, 5764.626957726987
1.941941941941942e-06, 6067.830020285186, 6235.403242225318, 6127.33267600975, 5994.061819285625, 5873.537315149095, 5765.738316633137
1.951951951951952e-06, 6066.760740066992, 6232.344558106635, 6126.789834269522, 5994.510706299814, 5874.425188285036, 5766.841604730599
1.961961961961962e-06, 6065.70328578553, 6229.32234601401, 6126.2422206935835, 5994.950330638217, 5875.304058308388, 5767.936896797717
1.971971971971972e-06, 6064.657513596881, 6226.336150567588, 6125.689986850653, 5995.38082190727, 5876.174022241976, 5769.024266772141
1.981981981981982e-06, 6063.623281628678, 6223.385522226197, 6125.133281585002, 5995.802308008508, 5877.035175962126, 5770.103787762044
1.991991991991992e-06, 6062.600449944802, 6220.470017212809, 6124.572251060373, 5996.214915162085, 5877.887614213407, 5771.175532057086
2.002002002002002e-06, 6061.58888051101, 6217.589197440831, 6124.007038803473, 5996.618767929865, 5878.7314306241515, 5772.23957113922
2.012012012012012e-06, 6060.5884371616885, 6214.742630441214, 6123.437785746568, 5997.01398923818, 5879.566717721317, 5773.295975693348
2.022022022022022e-06, 6059.59898556741, 6211.929889290368, 6122.864630269234, 5997.400700400188, 5880.393566944677, 5774.344815617718
2.032032032032032e-06, 6058.620393203513, 6209.150552538911, 6122.287708239656, 5997.779021137875, 5881.212068661695, 5775.386160034239
2.042042042042042e-06, 6057.652529319493, 6206.40420414122, 6121.7071530549965, 5998.149069603725, 5882.022312181358, 5776.420077298559
2.0520520520520522e-06, 6056.695264909214, 6203.690433385814, 6121.123095681168, 5998.510962402013, 5882.824385768132, 5777.4466350100065
2.062062062062062e-06, 6055.748472681906, 6201.008834826529, 6120.535664691981, 5998.864814609782, 5883.618376655776, 5778.465900021383
2.0720720720720723e-06, 6054.812027033991, 6198.3590082145265, 6119.944986307496, 5999.210739797492, 5884.404371060542, 5779.477938448571
2.082082082082082e-06, 6053.885804021538, 6195.740558431094, 6119.351184431897, 5999.548850049346, 5885.182454194661, 5780.482815680005
2.0920920920920923e-06, 6052.969681333469, 6193.153095421255, 6118.754380690629, 5999.87925598328, 5885.9527102792745, 5781.480596385999
2.102102102102102e-06, 6052.06353826541, 6190.596234128186, 6118.154694466984, 6000.202066770686, 5886.7152225573755, 5782.471344527911
2.112112112112112e-06, 6051.167255694194, 6188.069594428409, 6117.5522429379935, 6000.517390155793, 5887.470073306252, 5783.455123367183
2.1221221221221222e-06, 6050.280716052985, 6185.572801067803, 6116.947141109881, 6000.82533247478, 5888.217343850223, 5784.431995474224
2.132132132132132e-06, 6049.4038033069255, 6183.105483598374, 6116.339501852719, 6001.125998674587, 5888.957114572496, 5785.402022737171
2.1421421421421423e-06, 6048.536402929488, 6180.667276315826, 6115.729435934777, 6001.419492331447, 5889.68946492763, 5786.365266370512
2.152152152152152e-06, 6047.678401879196, 6178.257818197893, 6115.117052056125, 6001.7059156691475, 5890.414473453261, 5787.321786923575
2.1621621621621623e-06, 6046.829688576992, 6175.876752843445, 6114.502456881714, 6001.985369576998, 5891.132217781668, 5788.271644288899
2.172172172172172e-06, 6045.990152884098, 6173.523728412357, 6113.885755074058, 6002.2579536275625, 5891.842774651647, 5789.214897710461
2.1821821821821824e-06, 6045.159686080279, 6171.198397566135, 6113.267049325183, 6002.523766094109, 5892.546219919505, 5790.151605791805
2.192192192192192e-06, 6044.338180842682, 6168.900417409288, 6112.646440388262, 6002.782903967804, 5893.242628570551, 5791.081826504041
2.2022022022022024e-06, 6043.525531225037, 6166.629449431438, 6112.024027108565, 6003.035462974672, 5893.932074729802, 5792.0056171937
2.2122122122122123e-06, 6042.721632637336, 6164.385159450184, 6111.399906454136, 6003.2815375922755, 5894.614631673326, 5792.923034590535
2.222222222222222e-06, 6041.926381825949, 6162.167217554674, 6110.774173545689, 6003.521221066205, 5895.290371838386, 5793.834134815143
2.2322322322322323e-06, 6041.139676854061, 6159.975298049911, 6110.146921686366, 6003.754605426274, 5895.959366834548, 5794.738973386525
2.242242242242242e-06, 6040.361417082634, 6157.809079401765, 6109.518242390706, 6003.981781502523, 5896.621687453622, 5795.637605229499
2.2522522522522524e-06, 6039.591503151613, 6155.668244182711, 6108.888225413395, 6004.202838940972, 5897.277403680229, 5796.530084682051
2.262262262262262e-06, 6038.8298369615695, 6153.552479018236, 6108.256958777428, 6004.417866219154, 5897.926584701742, 5797.416465502527
2.2722722722722724e-06, 6038.076321655695, 6151.46147453397, 6107.6245288018945, 6004.626950661446, 5898.569298918336, 5798.296800876782
2.2822822822822822e-06, 6037.330861602128, 6149.394925303482, 6106.991020129317, 6004.830178454141, 5899.205613952853, 5799.171143425171
2.2922922922922925e-06, 6036.593362376607, 6147.352529796757, 6106.356515752465, 6005.027634660347, 5899.835596660182, 5800.039545209482
2.3023023023023023e-06, 6035.863730745428, 6145.333990329354, 6105.721097040978, 6005.2194032346615, 5900.459313137298, 5800.90205773976
2.3123123123123125e-06, 6035.141874648803, 6143.3390130122125, 6105.084843767294, 6005.405567037639, 5901.076828732232, 5801.758731981021
2.3223223223223224e-06, 6034.427703184371, 6141.367307702121, 6104.447834132437, 6005.586207850048, 5901.688208053713, 5802.609618359903
